time,open,high,low,close,Volume
1690811820,94.6725,94.6725,94.6725,94.6725,151
1690812000,94.67,94.67,94.67,94.67,1
1690812480,94.6725,94.6725,94.6725,94.6725,2051
1690812540,94.6725,94.6725,94.6725,94.6725,94
1690812720,94.6725,94.6725,94.6725,94.6725,1009
1690812840,94.6725,94.6725,94.6725,94.6725,45
1690813320,94.6725,94.6725,94.6725,94.6725,22
1690813440,94.6725,94.6725,94.6725,94.6725,1
1690813800,94.675,94.675,94.675,94.675,1
1690813860,94.6725,94.6725,94.6725,94.6725,598
1690813920,94.675,94.675,94.675,94.675,2
1690814100,94.6725,94.6725,94.6725,94.6725,7
1690814640,94.6725,94.6725,94.6725,94.6725,9
1690814820,94.6725,94.6725,94.6725,94.6725,2
1690815000,94.675,94.675,94.6725,94.6725,2
1690815420,94.6725,94.6725,94.6725,94.6725,1
1690815600,94.6725,94.6725,94.6725,94.6725,1
1690815660,94.6725,94.6725,94.6725,94.6725,1
1690815720,94.6725,94.6725,94.6725,94.6725,8
1690815780,94.6725,94.6725,94.6725,94.6725,1
1690816560,94.6725,94.6725,94.6725,94.6725,1000
1690816980,94.6725,94.6725,94.6725,94.6725,210
1690817640,94.6725,94.6725,94.6725,94.6725,42
1690817700,94.6725,94.6725,94.6725,94.6725,509
1690817760,94.6725,94.6725,94.6725,94.6725,91
1690817820,94.6725,94.6725,94.6725,94.6725,26
1690818240,94.6725,94.6725,94.6725,94.6725,6
1690818300,94.6725,94.6725,94.6725,94.6725,2
1690818600,94.6725,94.6725,94.6725,94.6725,22
1690819620,94.6725,94.6725,94.6725,94.6725,33
1690820400,94.6725,94.6725,94.6725,94.6725,237
1690820700,94.6725,94.6725,94.6725,94.6725,30
1690820760,94.6725,94.6725,94.6725,94.6725,3
1690820880,94.6725,94.6725,94.6725,94.6725,60
1690820940,94.6725,94.6725,94.6725,94.6725,30
1690821000,94.6725,94.6725,94.6725,94.6725,90
1690821480,94.6725,94.6725,94.6725,94.6725,215
1690822080,94.6725,94.6725,94.6725,94.6725,1003
1690822560,94.6725,94.6725,94.6725,94.6725,2
1690824060,94.6725,94.6725,94.6725,94.6725,104
1690828320,94.6725,94.6725,94.6725,94.6725,1041
1690828560,94.6725,94.6725,94.6725,94.6725,200
1690828680,94.6725,94.6725,94.6725,94.6725,352
1690828860,94.6725,94.6725,94.6725,94.6725,17
1690829160,94.6725,94.6725,94.6725,94.6725,1
1690829460,94.675,94.675,94.6725,94.6725,51
1690829760,94.6725,94.6725,94.6725,94.6725,1
1690829880,94.6725,94.6725,94.6725,94.6725,42
1690829940,94.6725,94.6725,94.67,94.6725,6
1690830000,94.6725,94.6725,94.6725,94.6725,5
1690830060,94.6725,94.6725,94.6725,94.6725,1
1690830120,94.6725,94.6725,94.6725,94.6725,1
1690830360,94.6725,94.6725,94.6725,94.6725,2
1690830720,94.6725,94.6725,94.6725,94.6725,6
1690830900,94.6725,94.6725,94.6725,94.6725,3
1690830960,94.6725,94.6725,94.6725,94.6725,1
1690831080,94.6725,94.6725,94.6725,94.6725,2
1690831140,94.6725,94.6725,94.6725,94.6725,4
1690831200,94.6725,94.6725,94.6725,94.6725,10
1690831260,94.6725,94.6725,94.6725,94.6725,2
1690831320,94.6725,94.6725,94.6725,94.6725,1
1690831380,94.6725,94.6725,94.6725,94.6725,1
1690831500,94.6725,94.6725,94.6725,94.6725,2
1690831560,94.67,94.6725,94.67,94.6725,3
1690831620,94.6725,94.6725,94.6725,94.6725,1
1690831740,94.6725,94.6725,94.6725,94.6725,1
1690831860,94.6725,94.6725,94.6725,94.6725,2
1690832160,94.6725,94.6725,94.6725,94.6725,1
1690832220,94.6725,94.6725,94.6725,94.6725,1
1690832820,94.6725,94.6725,94.6725,94.6725,8
1690833300,94.6725,94.6725,94.6725,94.6725,2
1690833360,94.6725,94.6725,94.6725,94.6725,2
1690833780,94.67,94.67,94.67,94.67,1
1690834260,94.6725,94.6725,94.6725,94.6725,1
1690834320,94.6725,94.6725,94.6725,94.6725,1
1690834740,94.6725,94.6725,94.6725,94.6725,1
1690834920,94.6725,94.6725,94.6725,94.6725,1
1690835520,94.6725,94.6725,94.6725,94.6725,66
1690835580,94.6725,94.6725,94.67,94.67,61
1690835700,94.6725,94.6725,94.6725,94.6725,412
1690835940,94.6725,94.6725,94.6725,94.6725,2
1690836180,94.6725,94.6725,94.6725,94.6725,1
1690836240,94.6725,94.6725,94.6725,94.6725,6
1690836300,94.6725,94.6725,94.6725,94.6725,2
1690836360,94.6725,94.6725,94.6725,94.6725,4
1690836420,94.6725,94.6725,94.6725,94.6725,1
1690836480,94.6725,94.6725,94.6725,94.6725,1
1690836720,94.6725,94.6725,94.6725,94.6725,3
1690836780,94.6725,94.6725,94.6725,94.6725,2
1690836960,94.6725,94.6725,94.6725,94.6725,1
1690837020,94.6725,94.6725,94.6725,94.6725,15
1690837080,94.6725,94.6725,94.6725,94.6725,13
1690837140,94.6725,94.6725,94.6725,94.6725,5
1690841460,94.67,94.67,94.67,94.67,1
1690843320,94.6725,94.6725,94.6725,94.6725,1
1690844340,94.6725,94.6725,94.6725,94.6725,314
1690854720,94.6725,94.6725,94.6725,94.6725,25
1690854780,94.6725,94.6725,94.6725,94.6725,26
1690856880,94.6725,94.6725,94.6725,94.6725,8
1690857360,94.6725,94.6725,94.6725,94.6725,6
1690857960,94.6725,94.6725,94.6725,94.6725,5
1690860660,94.6725,94.6725,94.6725,94.6725,1
1690863900,94.6725,94.6725,94.6725,94.6725,1
1690864500,94.6725,94.6725,94.6725,94.6725,2
1690865820,94.67,94.67,94.67,94.67,5
1690867080,94.6725,94.6725,94.6725,94.6725,3
1690869300,94.6725,94.6725,94.6725,94.6725,269
1690871880,94.6725,94.6725,94.6725,94.6725,10
1690874880,94.6725,94.6725,94.6725,94.6725,13
1690877400,94.6725,94.6725,94.6725,94.6725,35
1690877880,94.6725,94.6725,94.6725,94.6725,15
1690878480,94.6725,94.6725,94.6725,94.6725,6
1690879860,94.6725,94.6725,94.6725,94.6725,35
1690880160,94.675,94.675,94.675,94.675,1
1690880940,94.6725,94.6725,94.6725,94.6725,1004
1690881180,94.675,94.675,94.675,94.675,1
1690881360,94.6725,94.6725,94.6725,94.6725,924
1690881660,94.6725,94.6725,94.6725,94.6725,5
1690881720,94.6725,94.6725,94.6725,94.6725,2
1690881840,94.67,94.67,94.67,94.67,1
1690882080,94.6725,94.6725,94.6725,94.6725,1095
1690882740,94.6725,94.6725,94.6725,94.6725,1
1690883640,94.6725,94.6725,94.6725,94.6725,1
1690884540,94.6725,94.6725,94.6725,94.6725,1
1690885440,94.6725,94.6725,94.6725,94.6725,1
1690885620,94.6725,94.6725,94.6725,94.6725,1
1690886400,94.6725,94.6725,94.6725,94.6725,1
1690886700,94.6725,94.6725,94.6725,94.6725,5
1690887300,94.6725,94.6725,94.6725,94.6725,1
1690888200,94.6725,94.6725,94.6725,94.6725,1
1690889100,94.6725,94.6725,94.6725,94.6725,1
1690890000,94.6725,94.6725,94.6725,94.6725,1
1690890600,94.6725,94.6725,94.6725,94.6725,190
1690890900,94.6725,94.6725,94.6725,94.6725,1
1690890960,94.6725,94.6725,94.6725,94.6725,493
1690891860,94.6725,94.6725,94.6725,94.6725,1
1690892100,94.6725,94.6725,94.6725,94.6725,2002
1690892280,94.6725,94.6725,94.6725,94.6725,1026
1690892400,94.6725,94.6725,94.6725,94.6725,5
1690892520,94.6725,94.6725,94.6725,94.6725,20
1690892760,94.6725,94.6725,94.6725,94.6725,101
1690892880,94.6725,94.6725,94.6725,94.6725,1046
1690892940,94.6725,94.6725,94.6725,94.6725,41
1690893120,94.6725,94.6725,94.6725,94.6725,270
1690893960,94.6725,94.6725,94.6725,94.6725,4
1690894080,94.6725,94.6725,94.6725,94.6725,1
1690894140,94.6725,94.6725,94.6725,94.6725,2
1690894740,94.6725,94.6725,94.6725,94.6725,1
1690895220,94.6725,94.6725,94.6725,94.6725,1
1690895460,94.6725,94.6725,94.6725,94.6725,1
1690895520,94.6725,94.6725,94.6725,94.6725,1
1690896060,94.6725,94.6725,94.6725,94.6725,2
1690896240,94.6725,94.6725,94.6725,94.6725,1
1690896420,94.6725,94.6725,94.6725,94.6725,109
1690896600,94.6725,94.6725,94.6725,94.6725,5
1690896660,94.6725,94.6725,94.6725,94.6725,1
1690897020,94.6725,94.6725,94.6725,94.6725,1
1690897200,94.6725,94.6725,94.6725,94.6725,30
1690897800,94.6725,94.6725,94.6725,94.6725,1
1690898160,94.6725,94.6725,94.6725,94.6725,4
1690898520,94.6725,94.6725,94.6725,94.6725,1
1690898580,94.6725,94.6725,94.6725,94.6725,1
1690899300,94.6725,94.6725,94.6725,94.6725,1
1690900080,94.6725,94.6725,94.6725,94.6725,1
1690900320,94.675,94.675,94.675,94.675,157
1690900920,94.675,94.675,94.6725,94.6725,21
1690901460,94.675,94.675,94.675,94.675,10
1690901760,94.6725,94.6725,94.6725,94.6725,1
1690902600,94.6725,94.6725,94.6725,94.6725,1
1690903200,94.6725,94.6725,94.6725,94.6725,2589
1690903260,94.6725,94.6725,94.6725,94.6725,1001
1690903320,94.6725,94.6725,94.6725,94.6725,11
1690903440,94.6725,94.6725,94.6725,94.6725,1
1690904280,94.6725,94.6725,94.6725,94.6725,1
1690905120,94.6725,94.6725,94.6725,94.6725,1
1690905240,94.6725,94.6725,94.6725,94.6725,4
1690905540,94.675,94.675,94.675,94.675,8
1690905780,94.6725,94.6725,94.6725,94.6725,4
1690905960,94.6725,94.6725,94.6725,94.6725,1
1690906140,94.6725,94.6725,94.6725,94.6725,15
1690906800,94.6725,94.6725,94.6725,94.6725,1
1690906920,94.6725,94.6725,94.6725,94.6725,2
1690907640,94.6725,94.6725,94.6725,94.6725,1
1690908180,94.6725,94.6725,94.6725,94.6725,1389
1690908480,94.67,94.67,94.67,94.67,1
1690908600,94.6725,94.6725,94.6725,94.6725,2
1690908840,94.6725,94.6725,94.6725,94.6725,2
1690908900,94.6725,94.6725,94.6725,94.6725,60
1690908960,94.6725,94.6725,94.6725,94.6725,1
1690909080,94.6725,94.6725,94.6725,94.6725,232
1690909140,94.6725,94.6725,94.6725,94.6725,2
1690909260,94.67,94.6725,94.67,94.6725,914
1690909320,94.67,94.67,94.67,94.67,1
1690909380,94.6725,94.6725,94.6725,94.6725,1
1690909740,94.6725,94.6725,94.6725,94.6725,1
1690909920,94.6725,94.6725,94.6725,94.6725,1
1690910100,94.6725,94.6725,94.6725,94.6725,15
1690910160,94.67,94.67,94.67,94.67,1
1690910640,94.6725,94.6725,94.6725,94.6725,1
1690911000,94.67,94.67,94.67,94.67,1
1690911840,94.67,94.67,94.67,94.67,1
1690911960,94.6725,94.6725,94.6725,94.6725,7
1690912020,94.6725,94.6725,94.6725,94.6725,1
1690912680,94.67,94.67,94.67,94.67,1
1690913520,94.67,94.67,94.67,94.67,1
1690913580,94.6725,94.6725,94.6725,94.6725,2
1690914060,94.6725,94.6725,94.6725,94.6725,1
1690914360,94.67,94.67,94.67,94.67,1
1690914600,94.6725,94.6725,94.6725,94.6725,110
1690915080,94.6725,94.6725,94.6725,94.6725,1
1690915140,94.6725,94.6725,94.6725,94.6725,20
1690915200,94.67,94.67,94.67,94.67,1
1690915680,94.6725,94.6725,94.6725,94.6725,1
1690915800,94.6725,94.6725,94.6725,94.6725,2
1690915980,94.6725,94.6725,94.6725,94.6725,1
1690916040,94.67,94.67,94.67,94.67,1
1690916460,94.6725,94.6725,94.6725,94.6725,4
1690916520,94.6725,94.6725,94.6725,94.6725,103
1690916580,94.6725,94.6725,94.6725,94.6725,6
1690916820,94.6725,94.6725,94.6725,94.6725,1
1690917000,94.6725,94.6725,94.6725,94.6725,12
1690917300,94.6725,94.6725,94.6725,94.6725,1
1690917660,94.6725,94.6725,94.6725,94.6725,33
1690917720,94.6725,94.6725,94.6725,94.6725,1
1690917840,94.6725,94.6725,94.6725,94.6725,12
1690918020,94.6725,94.6725,94.6725,94.6725,1
1690918320,94.6725,94.6725,94.6725,94.6725,1
1690918560,94.6725,94.6725,94.6725,94.6725,3
1690919100,94.6725,94.6725,94.6725,94.6725,1
1690919400,94.6725,94.6725,94.6725,94.6725,11
1690919460,94.6725,94.6725,94.6725,94.6725,1
1690919580,94.6725,94.6725,94.6725,94.6725,8
1690919640,94.6725,94.6725,94.6725,94.6725,8
1690919880,94.6725,94.6725,94.6725,94.6725,12
1690920120,94.6725,94.6725,94.6725,94.6725,4
1690920660,94.6725,94.6725,94.6725,94.6725,2
1690921800,94.6725,94.6725,94.6725,94.6725,8
1690922040,94.67,94.67,94.67,94.67,25
1690922700,94.67,94.67,94.67,94.67,750
1690922820,94.6725,94.6725,94.6725,94.6725,1
1690923300,94.6725,94.6725,94.6725,94.6725,5
1690923540,94.67,94.6725,94.67,94.67,36
1690927260,94.6725,94.6725,94.6725,94.6725,24
1690927320,94.6725,94.6725,94.6725,94.6725,7
1690927440,94.6725,94.6725,94.6725,94.6725,245
1690927500,94.6725,94.6725,94.6725,94.6725,3
1690928940,94.6725,94.6725,94.6725,94.6725,100
1690931520,94.6725,94.6725,94.6725,94.6725,16
1690931640,94.6725,94.6725,94.6725,94.6725,25
1690933500,94.6725,94.6725,94.6725,94.6725,7
1690933680,94.6725,94.6725,94.6725,94.6725,400
1690933980,94.6725,94.6725,94.6725,94.6725,200
1690935720,94.6725,94.6725,94.6725,94.6725,2
1690936980,94.67,94.67,94.67,94.67,38
1690938720,94.6725,94.6725,94.6725,94.6725,346
1690941480,94.6725,94.6725,94.6725,94.6725,14
1690942080,94.6725,94.6725,94.6725,94.6725,2
1690949460,94.6725,94.6725,94.6725,94.6725,25
1690956300,94.6725,94.6725,94.6725,94.6725,2
1690958460,94.6725,94.6725,94.6725,94.6725,24
1690959000,94.6725,94.6725,94.6725,94.6725,7
1690959180,94.6725,94.6725,94.6725,94.6725,19
1690959240,94.6725,94.6725,94.6725,94.6725,40
1690959300,94.6725,94.6725,94.6725,94.6725,10
1690960200,94.6725,94.6725,94.6725,94.6725,250
1690960260,94.6725,94.6725,94.6725,94.6725,1
1690961880,94.6725,94.6725,94.6725,94.6725,16
1690964460,94.6725,94.6725,94.6725,94.6725,13
1690964880,94.6725,94.6725,94.6725,94.6725,55
1690965000,94.6725,94.6725,94.6725,94.6725,3
1690965180,94.67,94.67,94.67,94.67,1
1690965240,94.67,94.67,94.67,94.67,3
1690965300,94.6725,94.6725,94.6725,94.6725,9
1690965540,94.67,94.67,94.67,94.67,1
1690968360,94.6725,94.6725,94.6725,94.6725,830
1690970400,94.6725,94.6725,94.6725,94.6725,9
1690973580,94.6725,94.6725,94.6725,94.6725,41
1690973940,94.6725,94.6725,94.6725,94.6725,1
1690974420,94.6725,94.6725,94.6725,94.6725,2
1690974660,94.6725,94.6725,94.6725,94.6725,1
1690975080,94.6725,94.6725,94.6725,94.6725,1
1690976160,94.6725,94.6725,94.6725,94.6725,1
1690976640,94.6725,94.6725,94.6725,94.6725,15
1690977240,94.6725,94.6725,94.6725,94.6725,1
1690977960,94.6725,94.6725,94.6725,94.6725,1
1690978440,94.6725,94.6725,94.67,94.67,29
1690978500,94.67,94.6725,94.67,94.6725,10
1690979100,94.6725,94.6725,94.6725,94.6725,55
1690979160,94.6725,94.6725,94.6725,94.6725,72
1690979700,94.6725,94.6725,94.67,94.67,2
1690980000,94.6725,94.6725,94.6725,94.6725,1
1690980120,94.6725,94.6725,94.6725,94.6725,1
1690980180,94.6725,94.6725,94.67,94.67,2
1690980300,94.6725,94.6725,94.6725,94.6725,4
1690980420,94.6725,94.6725,94.6725,94.6725,47
1690980720,94.6725,94.6725,94.6725,94.6725,44
1690980780,94.6725,94.6725,94.6725,94.6725,1
1690980900,94.6725,94.6725,94.6725,94.6725,28
1690981020,94.6725,94.6725,94.6725,94.6725,1
1690981080,94.6725,94.6725,94.6725,94.6725,2
1690981260,94.6725,94.6725,94.6725,94.6725,3
1690981320,94.6725,94.6725,94.6725,94.6725,1
1690981380,94.6725,94.6725,94.6725,94.6725,1
1690981440,94.6725,94.6725,94.6725,94.6725,1
1690981620,94.6725,94.6725,94.6725,94.6725,2
1690981800,94.67,94.67,94.67,94.67,1
1690981860,94.6725,94.6725,94.67,94.67,4
1690981920,94.6725,94.6725,94.6725,94.6725,1
1690981980,94.6725,94.6725,94.67,94.67,40
1690982040,94.6725,94.6725,94.6725,94.6725,3
1690982100,94.6725,94.6725,94.6725,94.6725,3
1690982160,94.6725,94.6725,94.6725,94.6725,1
1690982520,94.6725,94.6725,94.6725,94.6725,1
1690982640,94.6725,94.6725,94.6725,94.6725,25
1690982700,94.6725,94.6725,94.6725,94.6725,23
1690982820,94.6725,94.6725,94.6725,94.6725,13
1690982880,94.67,94.67,94.67,94.67,1
1690983000,94.6725,94.6725,94.6725,94.6725,3
1690983060,94.6725,94.6725,94.6725,94.6725,84
1690983360,94.6725,94.6725,94.6725,94.6725,1
1690983660,94.6725,94.6725,94.6725,94.6725,7
1690984080,94.6725,94.6725,94.6725,94.6725,37
1690984200,94.6725,94.6725,94.6725,94.6725,1
1690984380,94.6725,94.6725,94.6725,94.6725,5
1690984500,94.6725,94.6725,94.6725,94.6725,27
1690984620,94.6725,94.6725,94.6725,94.6725,43
1690984980,94.67,94.6725,94.67,94.6725,7
1690985040,94.6725,94.6725,94.6725,94.6725,1
1690985280,94.6725,94.6725,94.6725,94.6725,1
1690986120,94.6725,94.6725,94.6725,94.6725,1
1690986300,94.6725,94.6725,94.6725,94.6725,26
1690986660,94.6725,94.6725,94.6725,94.6725,39
1690986780,94.6725,94.6725,94.6725,94.6725,1
1690986900,94.6725,94.6725,94.6725,94.6725,4
1690986960,94.67,94.6725,94.67,94.6725,2
1690987080,94.6725,94.6725,94.6725,94.6725,1
1690987140,94.67,94.67,94.67,94.67,1
1690987800,94.6725,94.6725,94.6725,94.6725,30
1690987920,94.67,94.67,94.67,94.67,1000
1690987980,94.6725,94.6725,94.6725,94.6725,1
1690988100,94.6725,94.6725,94.6725,94.6725,27
1690988280,94.6725,94.6725,94.6725,94.6725,1
1690988340,94.6725,94.6725,94.6725,94.6725,1
1690988400,94.6725,94.6725,94.6725,94.6725,8
1690988460,94.6725,94.6725,94.6725,94.6725,8
1690988580,94.6725,94.6725,94.6725,94.6725,1
1690988700,94.6725,94.6725,94.6725,94.6725,1
1690988820,94.6725,94.6725,94.6725,94.6725,1
1690988940,94.6725,94.6725,94.6725,94.6725,1
1690989000,94.6725,94.6725,94.6725,94.6725,1
1690989300,94.6725,94.6725,94.6725,94.6725,48
1690989600,94.6725,94.6725,94.6725,94.6725,5
1690989780,94.6725,94.6725,94.6725,94.6725,7
1690989900,94.6725,94.6725,94.6725,94.6725,24
1690989960,94.6725,94.6725,94.6725,94.6725,1
1690990020,94.6725,94.6725,94.6725,94.6725,3
1690990140,94.6725,94.6725,94.6725,94.6725,1
1690990200,94.67,94.6725,94.67,94.6725,32
1690990260,94.6725,94.6725,94.6725,94.6725,201
1690990320,94.6725,94.6725,94.6725,94.6725,37
1690990560,94.6725,94.6725,94.6725,94.6725,36
1690990620,94.6725,94.6725,94.6725,94.6725,1
1690990680,94.6725,94.6725,94.6725,94.6725,1
1690990740,94.6725,94.6725,94.6725,94.6725,1
1690990800,94.6725,94.6725,94.6725,94.6725,1
1690990860,94.6725,94.6725,94.6725,94.6725,1
1690990920,94.6725,94.6725,94.6725,94.6725,1
1690990980,94.6725,94.6725,94.6725,94.6725,1
1690991040,94.6725,94.6725,94.6725,94.6725,1
1690991160,94.6725,94.6725,94.6725,94.6725,1
1690991220,94.6725,94.6725,94.6725,94.6725,1
1690991700,94.6725,94.6725,94.6725,94.6725,30
1690991940,94.6725,94.6725,94.6725,94.6725,3
1690992060,94.6725,94.6725,94.6725,94.6725,2
1690992360,94.6725,94.6725,94.6725,94.6725,50
1690992660,94.6725,94.6725,94.6725,94.6725,13
1690993020,94.67,94.67,94.67,94.67,8
1690993440,94.6725,94.6725,94.6725,94.6725,1
1690993500,94.6725,94.6725,94.6725,94.6725,27
1690994100,94.6725,94.6725,94.6725,94.6725,1
1690994580,94.6725,94.6725,94.6725,94.6725,7
1690994640,94.6725,94.6725,94.6725,94.6725,7
1690995300,94.6725,94.6725,94.6725,94.6725,26
1690995720,94.6725,94.6725,94.6725,94.6725,29
1690996320,94.6725,94.6725,94.6725,94.6725,14
1690996380,94.6725,94.6725,94.6725,94.6725,1
1690997100,94.6725,94.6725,94.6725,94.6725,29
1690997220,94.6725,94.6725,94.6725,94.6725,1
1690997520,94.6725,94.6725,94.6725,94.6725,1
1690997760,94.6725,94.6725,94.6725,94.6725,1
1690997880,94.6725,94.6725,94.6725,94.6725,17
1690998000,94.6725,94.6725,94.6725,94.6725,1
1690998240,94.6725,94.6725,94.6725,94.6725,1
1690998900,94.6725,94.6725,94.6725,94.6725,28
1690999500,94.6725,94.6725,94.6725,94.6725,14
1690999980,94.6725,94.6725,94.6725,94.6725,59
1691000280,94.6725,94.6725,94.6725,94.6725,13
1691000580,94.6725,94.6725,94.67,94.67,9
1691000820,94.6725,94.6725,94.6725,94.6725,2
1691001060,94.6725,94.6725,94.6725,94.6725,26
1691001420,94.6725,94.6725,94.6725,94.6725,6
1691001900,94.6725,94.6725,94.6725,94.6725,6
1691002260,94.6725,94.6725,94.6725,94.6725,30
1691003040,94.6725,94.6725,94.6725,94.6725,43
1691004060,94.6725,94.6725,94.6725,94.6725,52
1691004300,94.6725,94.6725,94.6725,94.6725,1
1691005500,94.6725,94.6725,94.6725,94.6725,1
1691005920,94.6725,94.6725,94.6725,94.6725,1
1691006040,94.67,94.67,94.67,94.67,12
1691006340,94.6725,94.6725,94.6725,94.6725,17
1691006400,94.6725,94.6725,94.6725,94.6725,6
1691006940,94.6725,94.6725,94.6725,94.6725,12
1691008200,94.6725,94.6725,94.6725,94.6725,1
1691008500,94.6725,94.6725,94.6725,94.6725,20
1691008980,94.67,94.67,94.67,94.67,79
1691009640,94.6725,94.6725,94.6725,94.6725,1
1691009700,94.6725,94.6725,94.6725,94.6725,3
1691009820,94.67,94.67,94.67,94.67,7
1691009940,94.6725,94.6725,94.67,94.67,119
1691016420,94.6725,94.6725,94.6725,94.6725,2
1691016540,94.6725,94.6725,94.6725,94.6725,4
1691017560,94.6725,94.6725,94.6725,94.6725,2
1691018220,94.6725,94.6725,94.6725,94.6725,2
1691039520,94.67,94.67,94.67,94.67,1
1691039580,94.67,94.67,94.67,94.67,1
1691046300,94.67,94.67,94.67,94.67,40
1691051220,94.6725,94.6725,94.6725,94.6725,48
1691051520,94.6725,94.6725,94.6725,94.6725,1
1691051700,94.6725,94.6725,94.6725,94.6725,150
1691051820,94.6725,94.6725,94.6725,94.6725,50
1691052000,94.6725,94.6725,94.6725,94.6725,3
1691059680,94.6725,94.6725,94.6725,94.6725,7
1691060280,94.67,94.67,94.67,94.67,25
1691061120,94.6725,94.6725,94.6725,94.6725,1
1691062980,94.6725,94.6725,94.6725,94.6725,10
1691063640,94.6725,94.6725,94.6725,94.6725,16
1691064840,94.6725,94.6725,94.6725,94.6725,1
1691064960,94.6725,94.6725,94.6725,94.6725,41
1691065260,94.67,94.67,94.67,94.67,1
1691065620,94.6725,94.6725,94.6725,94.6725,8
1691065680,94.6725,94.6725,94.6725,94.6725,91
1691065800,94.6725,94.6725,94.6725,94.6725,160
1691065980,94.67,94.67,94.67,94.67,1
1691066040,94.6725,94.6725,94.6725,94.6725,37
1691066220,94.6725,94.6725,94.6725,94.6725,26
1691067360,94.6725,94.6725,94.6725,94.6725,50
1691068200,94.6725,94.6725,94.6725,94.6725,1
1691068500,94.6725,94.6725,94.6725,94.6725,1501
1691069040,94.6725,94.6725,94.6725,94.6725,13
1691069280,94.6725,94.6725,94.6725,94.6725,2
1691069520,94.67,94.67,94.67,94.67,3
1691069580,94.67,94.67,94.67,94.67,1
1691069760,94.67,94.67,94.67,94.67,3
1691069820,94.67,94.67,94.67,94.67,1
1691069880,94.67,94.67,94.67,94.67,3
1691069940,94.67,94.67,94.67,94.67,1
1691070060,94.6725,94.6725,94.6725,94.6725,1
1691070120,94.67,94.67,94.67,94.67,1
1691070180,94.67,94.67,94.67,94.67,1
1691070240,94.6725,94.6725,94.6725,94.6725,1
1691070300,94.67,94.67,94.67,94.67,1
1691070420,94.67,94.67,94.67,94.67,1
1691070480,94.67,94.6725,94.67,94.6725,7
1691070540,94.67,94.6725,94.67,94.6725,2
1691070600,94.6725,94.6725,94.6725,94.6725,2
1691070660,94.6725,94.6725,94.67,94.67,3
1691070780,94.6725,94.6725,94.6725,94.6725,5
1691070900,94.6725,94.6725,94.6725,94.6725,2
1691070960,94.6725,94.6725,94.6725,94.6725,2
1691071140,94.67,94.67,94.67,94.67,1
1691071740,94.6725,94.6725,94.6725,94.6725,2
1691071800,94.6725,94.6725,94.6725,94.6725,6
1691071980,94.6725,94.6725,94.67,94.67,66
1691072040,94.6725,94.6725,94.67,94.67,2
1691072160,94.67,94.67,94.67,94.67,4
1691072220,94.67,94.67,94.67,94.67,4
1691072280,94.67,94.6725,94.67,94.6725,31
1691072340,94.6725,94.6725,94.6725,94.6725,37
1691072400,94.6725,94.6725,94.6725,94.6725,3
1691072520,94.6725,94.6725,94.6725,94.6725,3
1691072580,94.67,94.67,94.67,94.67,1
1691072640,94.67,94.67,94.67,94.67,2
1691072700,94.6725,94.6725,94.6725,94.6725,122
1691072760,94.6725,94.6725,94.6725,94.6725,1
1691072820,94.6725,94.6725,94.6725,94.6725,1
1691072940,94.6725,94.6725,94.6725,94.6725,1
1691073240,94.6725,94.6725,94.6725,94.6725,19
1691073300,94.6725,94.6725,94.6725,94.6725,3
1691073360,94.6725,94.6725,94.6725,94.6725,51
1691073420,94.6725,94.6725,94.6725,94.6725,18
1691073480,94.6725,94.6725,94.6725,94.6725,5
1691073540,94.6725,94.6725,94.6725,94.6725,15
1691073600,94.6725,94.6725,94.6725,94.6725,6
1691073660,94.6725,94.6725,94.6725,94.6725,2
1691073720,94.6725,94.6725,94.67,94.6725,12
1691073780,94.6725,94.6725,94.67,94.6725,9
1691073840,94.6725,94.6725,94.67,94.6725,13
1691073900,94.6725,94.6725,94.6725,94.6725,6
1691073960,94.67,94.6725,94.67,94.67,6
1691074020,94.6725,94.6725,94.67,94.6725,12
1691074080,94.6725,94.6725,94.6725,94.6725,1
1691074140,94.6725,94.6725,94.6725,94.6725,3
1691074200,94.6725,94.6725,94.6725,94.6725,1
1691074260,94.6725,94.6725,94.6725,94.6725,1
1691074440,94.6725,94.6725,94.6725,94.6725,1
1691074500,94.6725,94.6725,94.6725,94.6725,2
1691074560,94.6725,94.6725,94.6725,94.6725,3
1691074620,94.6725,94.6725,94.6725,94.6725,3
1691074920,94.6725,94.6725,94.6725,94.6725,6
1691075040,94.6725,94.6725,94.6725,94.6725,2
1691075100,94.6725,94.6725,94.6725,94.6725,5
1691075160,94.6725,94.6725,94.6725,94.6725,2
1691075460,94.6725,94.6725,94.6725,94.6725,4
1691075700,94.6725,94.6725,94.6725,94.6725,2
1691075760,94.6725,94.6725,94.6725,94.6725,29
1691075820,94.6725,94.6725,94.6725,94.6725,1
1691075880,94.6725,94.6725,94.6725,94.6725,4
1691075940,94.6725,94.6725,94.6725,94.6725,19
1691076000,94.6725,94.6725,94.6725,94.6725,2
1691076060,94.6725,94.6725,94.6725,94.6725,2
1691076240,94.6725,94.6725,94.6725,94.6725,1
1691076360,94.6725,94.6725,94.6725,94.6725,1
1691076420,94.67,94.67,94.67,94.67,1
1691076480,94.6725,94.6725,94.6725,94.6725,1
1691076540,94.67,94.6725,94.67,94.6725,3
1691076720,94.67,94.67,94.67,94.67,40
1691076780,94.6725,94.6725,94.6725,94.6725,30
1691076840,94.6725,94.6725,94.6725,94.6725,5
